label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
ZERO,0.649228,0.604168,-1e-06,0.586607,0.578565,-0.035121,0.526923,0.499097,-0.049554,0.500489,0.41018,-0.063598,0.521141,0.339784,-0.068464,0.554558,0.398077,0.00082,0.545816,0.340783,-0.039586,0.557373,0.42241,-0.053439,0.563883,0.434647,-0.057814,0.604163,0.391243,0.00191,0.594903,0.339895,-0.040375,0.598809,0.442412,-0.040494,0.599942,0.437783,-0.028867,0.653469,0.394259,-0.007182,0.649667,0.343045,-0.05311,0.646214,0.439977,-0.034826,0.645305,0.442738,-0.009824,0.704282,0.403959,-0.019753,0.700309,0.362546,-0.044698,0.690771,0.429778,-0.031133,0.686714,0.444569,-0.013657
ZERO,0.650475,0.600788,-1e-06,0.587988,0.579033,-0.035003,0.529074,0.497815,-0.049137,0.504578,0.407865,-0.062311,0.523742,0.338729,-0.066288,0.554524,0.395525,-0.004571,0.546826,0.336833,-0.043759,0.55981,0.419787,-0.056394,0.567015,0.434546,-0.060345,0.604962,0.389056,-0.003729,0.595969,0.336195,-0.045493,0.60038,0.43881,-0.04524,0.602254,0.438082,-0.033875,0.655104,0.392852,-0.012389,0.652354,0.341544,-0.057621,0.648627,0.439099,-0.038636,0.647268,0.445084,-0.013762,0.706468,0.403334,-0.02444,0.703367,0.362833,-0.049742,0.693968,0.429407,-0.036237,0.689316,0.444452,-0.019123
ZERO,0.65146,0.599695,-1e-06,0.587084,0.574344,-0.032965,0.529042,0.493895,-0.045463,0.506257,0.404701,-0.057519,0.524413,0.33606,-0.060529,0.557316,0.394191,-0.000139,0.549981,0.336122,-0.039148,0.561629,0.418729,-0.052709,0.567985,0.433158,-0.057253,0.607064,0.388278,-0.00017,0.598594,0.335375,-0.041367,0.60249,0.436957,-0.041533,0.604569,0.436055,-0.030555,0.656604,0.391805,-0.009852,0.654005,0.340875,-0.054573,0.650394,0.437602,-0.035467,0.649556,0.44343,-0.010445,0.707893,0.402446,-0.022899,0.70438,0.36096,-0.04719,0.695155,0.427511,-0.032846,0.691881,0.44239,-0.015191
ZERO,0.651164,0.599326,-1e-06,0.589086,0.573943,-0.033644,0.53099,0.493164,-0.046973,0.507971,0.403939,-0.059644,0.527802,0.335713,-0.063187,0.557881,0.392857,-0.002392,0.550586,0.334885,-0.041405,0.562611,0.417718,-0.054545,0.56916,0.431273,-0.058958,0.60796,0.387168,-0.001985,0.599824,0.335675,-0.042978,0.603341,0.437249,-0.042623,0.605064,0.434848,-0.031572,0.657845,0.391112,-0.011156,0.655785,0.340597,-0.055275,0.651256,0.437027,-0.035937,0.650265,0.442102,-0.011206,0.70909,0.401732,-0.023769,0.706068,0.361283,-0.047863,0.696146,0.427407,-0.033899,0.692524,0.441771,-0.016743
ZERO,0.653763,0.598553,-1e-06,0.589899,0.573714,-0.033945,0.532361,0.493495,-0.047243,0.509883,0.40391,-0.059659,0.529396,0.33488,-0.062941,0.558699,0.393837,-0.002561,0.552815,0.335602,-0.040885,0.564067,0.418163,-0.053688,0.570013,0.432107,-0.058067,0.608933,0.387607,-0.001921,0.601301,0.335512,-0.04259,0.604563,0.436195,-0.042645,0.606146,0.43532,-0.032051,0.658762,0.39131,-0.010729,0.656903,0.340416,-0.054697,0.652883,0.436992,-0.035692,0.651868,0.443372,-0.011273,0.71038,0.401889,-0.022929,0.706947,0.360866,-0.04693,0.697703,0.427308,-0.032992,0.694246,0.442223,-0.015937
ZERO,0.66281,0.600247,-1e-06,0.599717,0.571103,-0.033963,0.541327,0.489537,-0.047522,0.51651,0.40049,-0.060829,0.537924,0.332097,-0.065196,0.569011,0.391704,0.003198,0.563911,0.333905,-0.036161,0.574833,0.416066,-0.051101,0.579043,0.431365,-0.056514,0.617919,0.385777,0.004007,0.612121,0.334569,-0.036284,0.615109,0.434791,-0.037733,0.614034,0.43229,-0.028008,0.666736,0.390127,-0.00516,0.666558,0.338715,-0.048749,0.66203,0.433414,-0.031239,0.658846,0.43946,-0.007824,0.716821,0.402132,-0.017812,0.715305,0.360724,-0.041499,0.705593,0.426712,-0.027972,0.699799,0.443066,-0.011082
ZERO,0.663297,0.596266,-1e-06,0.600713,0.570812,-0.03531,0.543222,0.489802,-0.04936,0.520872,0.401224,-0.062688,0.541036,0.334023,-0.06684,0.571832,0.38916,-0.002089,0.566854,0.332301,-0.042845,0.577225,0.415082,-0.057445,0.581046,0.429553,-0.062385,0.621801,0.385633,-0.001078,0.615611,0.334876,-0.043749,0.618064,0.436094,-0.04483,0.617118,0.432696,-0.034472,0.671077,0.390096,-0.010009,0.670191,0.339609,-0.055581,0.665362,0.435218,-0.036948,0.662339,0.43914,-0.012386,0.721214,0.400725,-0.02254,0.719757,0.360911,-0.047288,0.710124,0.42665,-0.033553,0.7054,0.440495,-0.016425
ZERO,0.665558,0.593496,-1e-06,0.602285,0.572819,-0.036487,0.544435,0.489895,-0.051075,0.523383,0.398351,-0.064242,0.544401,0.330774,-0.068108,0.571966,0.387826,-0.005734,0.569771,0.330209,-0.045289,0.579889,0.413591,-0.058125,0.583147,0.428956,-0.062198,0.622034,0.383479,-0.004199,0.617873,0.333031,-0.04592,0.620017,0.434978,-0.045931,0.618552,0.432208,-0.035088,0.671452,0.38792,-0.012361,0.672738,0.338927,-0.057065,0.667873,0.435381,-0.03808,0.663938,0.439253,-0.013893,0.721888,0.398379,-0.024169,0.72173,0.36085,-0.049253,0.71292,0.427701,-0.035992,0.70767,0.440624,-0.019446
ZERO,0.668137,0.595896,-1e-06,0.605024,0.57124,-0.034839,0.546748,0.488386,-0.0478,0.52448,0.397633,-0.059669,0.549778,0.33223,-0.062231,0.576142,0.389067,-0.001566,0.572719,0.332195,-0.040211,0.582254,0.415876,-0.05389,0.586158,0.430478,-0.058998,0.625714,0.383817,-0.00041,0.620802,0.334212,-0.041538,0.622508,0.435325,-0.042665,0.622421,0.434167,-0.032941,0.674523,0.38812,-0.008932,0.675108,0.338338,-0.052531,0.669884,0.434553,-0.034052,0.667474,0.440189,-0.010334,0.724747,0.399025,-0.021071,0.723823,0.359506,-0.044918,0.714171,0.426398,-0.031518,0.70925,0.440603,-0.015044
ZERO,0.668401,0.594531,-1e-06,0.607935,0.570095,-0.035974,0.551562,0.487665,-0.050847,0.528786,0.398545,-0.06487,0.552323,0.333166,-0.069701,0.5782,0.386277,-0.003479,0.574228,0.330124,-0.043423,0.58424,0.413299,-0.056976,0.588457,0.427715,-0.061444,0.628005,0.382103,-0.002091,0.622862,0.33296,-0.043892,0.624769,0.434783,-0.043894,0.624332,0.431455,-0.032843,0.677214,0.38748,-0.010575,0.677743,0.338347,-0.054988,0.672478,0.434285,-0.035931,0.669738,0.438644,-0.011401,0.727126,0.399583,-0.022776,0.727279,0.36036,-0.047256,0.71732,0.426173,-0.033892,0.711743,0.440457,-0.017123
ZERO,0.682503,0.595826,-1e-06,0.619184,0.572638,-0.037074,0.56241,0.491036,-0.052715,0.54034,0.400826,-0.067121,0.562254,0.335216,-0.072364,0.587662,0.388727,-0.005647,0.583575,0.326797,-0.046648,0.596755,0.409635,-0.061123,0.601135,0.429405,-0.065684,0.637894,0.384538,-0.003721,0.635582,0.33022,-0.045451,0.639359,0.433555,-0.046665,0.634975,0.433945,-0.036506,0.687678,0.389241,-0.011486,0.690387,0.338699,-0.056282,0.686304,0.435074,-0.03827,0.679603,0.442321,-0.014535,0.73749,0.401854,-0.022845,0.738202,0.362236,-0.048435,0.730125,0.42934,-0.034878,0.722804,0.44547,-0.017719
ZERO,0.683536,0.595811,-1e-06,0.620101,0.569708,-0.032851,0.564376,0.486391,-0.045041,0.544391,0.395033,-0.05674,0.568441,0.332523,-0.059926,0.593521,0.388996,-0.001045,0.590281,0.328052,-0.039721,0.600225,0.411001,-0.054143,0.602593,0.43053,-0.059342,0.642815,0.38484,-0.000857,0.640239,0.334268,-0.041005,0.641972,0.433821,-0.043192,0.637525,0.436379,-0.034787,0.691406,0.388994,-0.009937,0.693933,0.337873,-0.052848,0.689019,0.433151,-0.035195,0.68228,0.442918,-0.012625,0.740668,0.400847,-0.022418,0.741129,0.3596,-0.046297,0.732581,0.427578,-0.032628,0.72581,0.444967,-0.016223
ZERO,0.687489,0.596049,-1e-06,0.624253,0.57167,-0.032808,0.567643,0.486921,-0.045154,0.548548,0.393722,-0.05703,0.575478,0.329791,-0.060157,0.598981,0.388178,0.000459,0.595915,0.329477,-0.03724,0.604422,0.411825,-0.050358,0.607068,0.429806,-0.054739,0.647389,0.384267,0.000931,0.643535,0.335426,-0.038416,0.644854,0.434351,-0.039546,0.642066,0.43464,-0.030198,0.69528,0.388798,-0.008002,0.696711,0.339574,-0.050334,0.691745,0.434116,-0.03263,0.686492,0.441424,-0.009978,0.744545,0.400443,-0.020325,0.743993,0.360575,-0.043691,0.735604,0.427734,-0.030385,0.729722,0.443307,-0.014236
ZERO,0.6903,0.595941,-1e-06,0.62719,0.571433,-0.034867,0.572337,0.486232,-0.048523,0.553218,0.39426,-0.061342,0.578428,0.331203,-0.065209,0.602347,0.387699,-0.001992,0.600518,0.330162,-0.041516,0.608883,0.412137,-0.055266,0.610372,0.429408,-0.059692,0.651278,0.384778,-0.00085,0.648757,0.335523,-0.041547,0.649789,0.435674,-0.042316,0.645698,0.434071,-0.032227,0.69947,0.389546,-0.009407,0.701576,0.341084,-0.053017,0.69625,0.436128,-0.034566,0.690302,0.4417,-0.010937,0.748404,0.401137,-0.021573,0.748781,0.362316,-0.045759,0.740442,0.429725,-0.032049,0.734391,0.444522,-0.015246
ZERO,0.693348,0.596347,-1e-06,0.629934,0.574403,-0.034606,0.575438,0.487451,-0.047688,0.557498,0.394624,-0.059958,0.581268,0.330455,-0.063285,0.604208,0.38895,-0.002371,0.603891,0.328911,-0.04168,0.611671,0.411493,-0.054997,0.613408,0.430166,-0.059103,0.653311,0.385869,-0.001143,0.652523,0.33514,-0.041676,0.652361,0.436143,-0.042163,0.648081,0.434585,-0.031906,0.701802,0.390421,-0.009559,0.705406,0.341467,-0.052902,0.699044,0.437332,-0.034188,0.692544,0.4432,-0.010587,0.751178,0.401292,-0.021589,0.752477,0.362393,-0.045818,0.743549,0.430226,-0.032233,0.737155,0.445109,-0.015633
ZERO,0.699506,0.598993,-1e-06,0.637458,0.574411,-0.032262,0.582498,0.488552,-0.044967,0.563614,0.395957,-0.057232,0.589766,0.335478,-0.060682,0.610607,0.389494,-0.002793,0.607353,0.328242,-0.040455,0.618865,0.409827,-0.052267,0.62183,0.431075,-0.055357,0.659047,0.386745,-0.002825,0.658117,0.335908,-0.041287,0.660724,0.436275,-0.041184,0.655232,0.437271,-0.03109,0.70789,0.392354,-0.01187,0.712085,0.342796,-0.053604,0.707517,0.438231,-0.034967,0.699902,0.446894,-0.011992,0.757546,0.405813,-0.024243,0.759482,0.365875,-0.048297,0.750897,0.433659,-0.03464,0.742541,0.449875,-0.018131
ZERO,0.700017,0.600205,-1e-06,0.637854,0.574507,-0.033433,0.583034,0.490692,-0.046258,0.5643,0.398891,-0.058433,0.591679,0.337229,-0.061896,0.611821,0.392451,-0.002685,0.60784,0.331547,-0.040422,0.617525,0.41462,-0.053094,0.620805,0.433957,-0.057107,0.660738,0.388942,-0.001875,0.658806,0.339847,-0.040975,0.659927,0.439236,-0.041421,0.656042,0.440196,-0.031942,0.709562,0.394303,-0.010333,0.712384,0.34349,-0.052657,0.706614,0.439204,-0.03447,0.700589,0.44797,-0.011709,0.759376,0.407774,-0.022226,0.760356,0.367389,-0.046313,0.750495,0.435178,-0.033158,0.743116,0.451331,-0.017169
ZERO,0.700913,0.600894,-1e-06,0.637816,0.576223,-0.03279,0.583829,0.491767,-0.045404,0.566598,0.399387,-0.057471,0.591751,0.33466,-0.061009,0.613585,0.39455,-0.002169,0.611247,0.333885,-0.040115,0.619554,0.415772,-0.053089,0.621621,0.435202,-0.057264,0.662141,0.391347,-0.00167,0.660244,0.340816,-0.040831,0.660661,0.43931,-0.041752,0.656492,0.440221,-0.032666,0.710576,0.396471,-0.010371,0.7131,0.345235,-0.052608,0.707309,0.44047,-0.034429,0.701072,0.448851,-0.01181,0.76016,0.409238,-0.022444,0.760425,0.36819,-0.046246,0.751093,0.435869,-0.032812,0.74437,0.452035,-0.016754
ZERO,0.701555,0.604682,-1e-06,0.638947,0.578644,-0.032115,0.586281,0.494022,-0.044915,0.568682,0.402358,-0.057477,0.594156,0.338515,-0.061431,0.616548,0.39652,-0.001251,0.613987,0.336039,-0.039053,0.621801,0.417914,-0.051734,0.625202,0.437415,-0.0555,0.664946,0.394035,-0.001056,0.66326,0.34416,-0.039581,0.662904,0.442978,-0.039555,0.660272,0.443166,-0.029611,0.713379,0.399855,-0.01008,0.715851,0.348978,-0.051605,0.709206,0.44373,-0.032683,0.704631,0.452651,-0.009386,0.762998,0.413604,-0.022476,0.763081,0.370814,-0.045378,0.752701,0.438114,-0.031126,0.746685,0.455873,-0.014304
ZERO,0.702737,0.607704,-1e-06,0.640922,0.579199,-0.032557,0.58737,0.494129,-0.045136,0.569543,0.402859,-0.057275,0.594987,0.340227,-0.060663,0.616504,0.398153,-0.001089,0.615016,0.338904,-0.038677,0.622718,0.420472,-0.050794,0.624573,0.438686,-0.054257,0.665333,0.395882,-0.000657,0.664133,0.346699,-0.039802,0.663746,0.44557,-0.039766,0.659461,0.445123,-0.029621,0.714052,0.401987,-0.009561,0.7171,0.352646,-0.051536,0.710697,0.446524,-0.032732,0.704908,0.453456,-0.009401,0.763601,0.416081,-0.021891,0.764617,0.374752,-0.045068,0.754867,0.441146,-0.031246,0.748593,0.456776,-0.014774
ZERO,0.702492,0.609576,-1e-06,0.641297,0.580586,-0.032043,0.587577,0.495021,-0.04394,0.56943,0.404466,-0.055532,0.595914,0.344856,-0.058243,0.615622,0.398447,-0.000472,0.613013,0.339536,-0.037748,0.62179,0.421458,-0.049285,0.624309,0.439685,-0.052235,0.664962,0.39606,-0.000371,0.663364,0.347685,-0.039625,0.663446,0.447431,-0.039205,0.659586,0.446586,-0.028561,0.714088,0.40272,-0.009569,0.716876,0.354112,-0.051997,0.710567,0.448984,-0.033014,0.70509,0.455846,-0.009283,0.763736,0.417957,-0.022142,0.765263,0.377201,-0.045901,0.754792,0.444137,-0.03209,0.747972,0.459773,-0.015407
ZERO,0.702419,0.61289,-1e-06,0.640589,0.583741,-0.032272,0.587549,0.499049,-0.04468,0.570184,0.408425,-0.056885,0.595218,0.346536,-0.060506,0.615881,0.40245,-0.001557,0.612072,0.341586,-0.039417,0.621229,0.424209,-0.051946,0.624947,0.444956,-0.05548,0.664937,0.399988,-0.001367,0.662653,0.350803,-0.040346,0.663075,0.450077,-0.040385,0.660461,0.45136,-0.030372,0.714003,0.406742,-0.010443,0.716243,0.356472,-0.05261,0.709709,0.451816,-0.0338,0.705019,0.461228,-0.010376,0.763824,0.422217,-0.022916,0.764317,0.380508,-0.046553,0.753134,0.4476,-0.032656,0.746346,0.46481,-0.016008
ZERO,0.702417,0.619893,-1e-06,0.641199,0.590375,-0.033415,0.586547,0.505903,-0.046027,0.568706,0.413657,-0.058237,0.594471,0.3507,-0.061541,0.613872,0.407902,-0.000912,0.609321,0.347023,-0.037845,0.620285,0.430614,-0.049181,0.624565,0.449298,-0.052151,0.663198,0.404864,-0.000266,0.6617,0.356351,-0.03945,0.662444,0.457112,-0.039537,0.658366,0.456593,-0.029426,0.712542,0.411425,-0.009027,0.715405,0.361097,-0.05192,0.709137,0.458015,-0.033803,0.703612,0.465865,-0.010672,0.763002,0.426373,-0.021173,0.763378,0.385742,-0.045567,0.752624,0.453982,-0.032333,0.745339,0.470129,-0.016032
ZERO,0.700721,0.629849,-1e-06,0.638127,0.601552,-0.034673,0.582515,0.515201,-0.046835,0.565437,0.421208,-0.058151,0.590609,0.355955,-0.06045,0.60899,0.41601,-0.001507,0.605013,0.355206,-0.037415,0.617326,0.438044,-0.047951,0.621353,0.454578,-0.050712,0.659146,0.411797,-0.000173,0.658686,0.363177,-0.039286,0.660093,0.464639,-0.039607,0.655351,0.463582,-0.029699,0.708847,0.417866,-0.008221,0.712762,0.368825,-0.0516,0.707059,0.467004,-0.033773,0.701244,0.473862,-0.010731,0.759745,0.432321,-0.019657,0.760569,0.391321,-0.04441,0.75058,0.46054,-0.031135,0.743313,0.476557,-0.014721
ZERO,0.696476,0.630848,-1e-06,0.634808,0.597397,-0.035214,0.581406,0.51673,-0.049043,0.564095,0.427592,-0.061864,0.585782,0.361345,-0.065892,0.607629,0.419218,-0.002323,0.605009,0.361142,-0.040401,0.614939,0.443045,-0.053513,0.617723,0.46126,-0.057719,0.658341,0.415617,-0.000921,0.656744,0.369087,-0.041045,0.657612,0.467805,-0.042785,0.653468,0.467338,-0.034215,0.707929,0.421738,-0.009036,0.711126,0.374278,-0.052985,0.704787,0.468602,-0.035889,0.698848,0.474965,-0.01354,0.757605,0.43663,-0.020587,0.758358,0.396505,-0.045566,0.747842,0.463894,-0.032542,0.740126,0.479851,-0.016488
ZERO,0.69197,0.631866,-1e-06,0.629486,0.60173,-0.036057,0.574886,0.521815,-0.050676,0.557502,0.432736,-0.063756,0.580832,0.367443,-0.068056,0.602969,0.423783,-0.007033,0.600024,0.364613,-0.044649,0.610298,0.446543,-0.056381,0.613429,0.464371,-0.059637,0.6538,0.420122,-0.004913,0.652204,0.371865,-0.04451,0.652891,0.471606,-0.044633,0.649135,0.470955,-0.034846,0.703394,0.426232,-0.012004,0.706436,0.37895,-0.055156,0.699625,0.473759,-0.036877,0.694776,0.479864,-0.013805,0.752887,0.441085,-0.022506,0.753094,0.400558,-0.046738,0.742715,0.467866,-0.032943,0.736599,0.483998,-0.016341
ZERO,0.688925,0.637308,-1e-06,0.625093,0.609139,-0.036438,0.568665,0.528997,-0.050949,0.552021,0.438867,-0.063812,0.573488,0.372443,-0.067925,0.597762,0.430753,-0.008325,0.593897,0.371124,-0.046261,0.605005,0.453131,-0.05778,0.6092,0.470732,-0.06088,0.648275,0.427144,-0.006374,0.646493,0.376783,-0.04689,0.647454,0.477133,-0.04683,0.644594,0.47644,-0.036712,0.697639,0.432711,-0.013707,0.700957,0.384597,-0.057651,0.693976,0.479873,-0.039093,0.689643,0.485764,-0.015715,0.747454,0.446247,-0.024527,0.748075,0.405481,-0.049305,0.737875,0.472719,-0.03561,0.732217,0.488262,-0.019129
ZERO,0.686577,0.642453,-1e-06,0.62106,0.617717,-0.034129,0.562588,0.537704,-0.046651,0.545365,0.446652,-0.057687,0.566905,0.38067,-0.059932,0.592225,0.438064,-0.006267,0.589237,0.380413,-0.042122,0.599874,0.463125,-0.052382,0.603591,0.478026,-0.055502,0.642254,0.432881,-0.005642,0.640364,0.383554,-0.044862,0.641206,0.483603,-0.044736,0.638468,0.481786,-0.03524,0.691339,0.43739,-0.013943,0.694616,0.390148,-0.057056,0.688066,0.485884,-0.03871,0.683442,0.490428,-0.016152,0.741977,0.450036,-0.025539,0.741795,0.410815,-0.050423,0.731911,0.479411,-0.037053,0.725942,0.494206,-0.021149
ZERO,0.675461,0.662753,-1e-06,0.609723,0.637783,-0.036095,0.549148,0.561836,-0.049651,0.525164,0.473726,-0.061306,0.546323,0.407294,-0.063689,0.578748,0.465721,-0.00889,0.5736,0.408361,-0.047447,0.584699,0.488153,-0.059472,0.587739,0.500277,-0.063527,0.62685,0.460272,-0.007711,0.621734,0.409148,-0.049541,0.624517,0.506481,-0.050529,0.622734,0.503365,-0.041443,0.675076,0.463263,-0.015723,0.674123,0.41099,-0.060677,0.67046,0.505113,-0.04264,0.667942,0.509222,-0.019673,0.725844,0.473458,-0.027333,0.724053,0.432582,-0.053998,0.713847,0.499531,-0.041653,0.706921,0.515783,-0.025901
ZERO,0.669305,0.66677,-1e-06,0.605684,0.644466,-0.039562,0.543838,0.568962,-0.054372,0.522214,0.478444,-0.066662,0.542425,0.407952,-0.069152,0.571886,0.466419,-0.007344,0.569289,0.415325,-0.045469,0.580703,0.495906,-0.056673,0.583203,0.502895,-0.060487,0.62279,0.460075,-0.004421,0.617881,0.412201,-0.046968,0.620786,0.513834,-0.046983,0.619653,0.505486,-0.036374,0.671943,0.462924,-0.011423,0.67206,0.414671,-0.05747,0.667253,0.511234,-0.038716,0.664995,0.511169,-0.01462,0.722444,0.471722,-0.022303,0.721267,0.434159,-0.048444,0.711698,0.502308,-0.035815,0.707108,0.51395,-0.019787
ZERO,0.668221,0.670325,-1e-06,0.604798,0.648243,-0.041548,0.54244,0.571909,-0.057429,0.520308,0.480978,-0.070537,0.541359,0.411101,-0.073333,0.571263,0.469508,-0.00815,0.568476,0.416726,-0.047492,0.581287,0.497827,-0.058417,0.583998,0.506121,-0.061381,0.622049,0.463658,-0.004354,0.616849,0.413906,-0.048017,0.621259,0.516979,-0.047109,0.61999,0.507754,-0.034865,0.67123,0.466442,-0.010963,0.671437,0.419202,-0.058058,0.667552,0.514996,-0.039196,0.665186,0.513414,-0.01422,0.721532,0.474661,-0.021614,0.721005,0.438595,-0.048096,0.712562,0.504366,-0.035828,0.708482,0.513747,-0.019616
ZERO,0.667567,0.672826,-1e-06,0.604611,0.649403,-0.038335,0.543139,0.573478,-0.052531,0.521077,0.484095,-0.064535,0.541124,0.415353,-0.06645,0.571452,0.472524,-0.005717,0.566487,0.418768,-0.043858,0.579334,0.500736,-0.05475,0.583542,0.509481,-0.057986,0.622061,0.465986,-0.003178,0.615153,0.41571,-0.045639,0.61949,0.518182,-0.044826,0.620135,0.511108,-0.033061,0.671251,0.468825,-0.010633,0.669891,0.420681,-0.056429,0.666113,0.517097,-0.037052,0.665453,0.517735,-0.011992,0.721671,0.477722,-0.021902,0.719408,0.440549,-0.047313,0.71035,0.506618,-0.034293,0.707325,0.517001,-0.017736
ZERO,0.660782,0.678637,-1e-06,0.596717,0.653209,-0.036941,0.535514,0.577501,-0.050689,0.512706,0.489803,-0.062327,0.531059,0.421308,-0.064625,0.563218,0.48049,-0.006662,0.559268,0.427052,-0.042537,0.572424,0.506957,-0.053009,0.575266,0.514463,-0.056967,0.614267,0.473283,-0.004119,0.608549,0.42439,-0.044804,0.612342,0.523556,-0.044697,0.61136,0.518341,-0.034896,0.663953,0.476747,-0.010867,0.66236,0.426873,-0.054185,0.65862,0.521442,-0.034882,0.657087,0.524963,-0.011275,0.714301,0.486834,-0.021322,0.71139,0.448595,-0.04552,0.701781,0.514492,-0.032538,0.697485,0.52637,-0.016918
ZERO,0.659183,0.680439,-1e-06,0.595978,0.655431,-0.036693,0.5348,0.580254,-0.050645,0.51241,0.492895,-0.062886,0.52915,0.424588,-0.065349,0.562851,0.480549,-0.004749,0.556316,0.428227,-0.042428,0.570428,0.508811,-0.053462,0.574892,0.516496,-0.056866,0.612126,0.474555,-0.002753,0.604834,0.426268,-0.044114,0.610418,0.526925,-0.043057,0.610516,0.518782,-0.031676,0.66067,0.477247,-0.010577,0.658484,0.42853,-0.054991,0.65602,0.523501,-0.035037,0.655748,0.524368,-0.010068,0.710694,0.485968,-0.022195,0.707726,0.447661,-0.04662,0.698972,0.513138,-0.033158,0.695674,0.52484,-0.016552
ZERO,0.656032,0.681427,-1e-06,0.592458,0.655592,-0.036905,0.532556,0.581435,-0.051193,0.510295,0.495406,-0.063755,0.526168,0.427283,-0.06669,0.559216,0.480719,-0.004462,0.553872,0.430149,-0.041875,0.567981,0.509736,-0.053222,0.571959,0.517814,-0.056992,0.608796,0.474455,-0.002446,0.602083,0.427837,-0.043963,0.607548,0.527281,-0.043985,0.60687,0.519549,-0.033455,0.657731,0.477221,-0.010145,0.65629,0.430268,-0.054662,0.653503,0.524532,-0.035536,0.652087,0.525317,-0.011218,0.707782,0.486481,-0.021626,0.705617,0.449868,-0.046393,0.696868,0.515138,-0.033355,0.693127,0.525985,-0.017058
ZERO,0.654091,0.682001,-1e-06,0.591128,0.655524,-0.036672,0.532144,0.581869,-0.050712,0.509655,0.497035,-0.062994,0.524735,0.429844,-0.065603,0.557451,0.482014,-0.004319,0.550961,0.431131,-0.041684,0.565283,0.510633,-0.052906,0.570594,0.520187,-0.056358,0.607278,0.475605,-0.002049,0.599732,0.428432,-0.043184,0.605372,0.528125,-0.042831,0.605831,0.521814,-0.031859,0.65635,0.478153,-0.009468,0.654047,0.43169,-0.053457,0.651377,0.525882,-0.034071,0.651018,0.52753,-0.009437,0.706326,0.487201,-0.020658,0.703171,0.451101,-0.044848,0.694186,0.516074,-0.031552,0.691002,0.527099,-0.014988
ZERO,0.649453,0.684599,-1e-06,0.586481,0.658219,-0.035251,0.527376,0.583759,-0.048536,0.503947,0.499757,-0.060334,0.518701,0.431382,-0.062755,0.553044,0.484554,-0.002664,0.547163,0.436614,-0.038239,0.561,0.516484,-0.049192,0.565404,0.522205,-0.053295,0.603005,0.47755,-0.000266,0.594537,0.43295,-0.039425,0.599723,0.532157,-0.038585,0.601001,0.524351,-0.028108,0.652172,0.480296,-0.007297,0.647818,0.433174,-0.049114,0.645175,0.528111,-0.029269,0.64614,0.53053,-0.005134,0.701942,0.488934,-0.018002,0.69679,0.452191,-0.04065,0.687328,0.517529,-0.027141,0.685092,0.528469,-0.010925
ZERO,0.649848,0.685627,-1e-06,0.586728,0.661147,-0.03608,0.527776,0.58925,-0.050553,0.502975,0.506064,-0.06341,0.517826,0.438296,-0.066726,0.550929,0.486541,-0.003769,0.544977,0.438692,-0.041012,0.559158,0.516094,-0.052576,0.564155,0.526316,-0.056197,0.599778,0.479472,-0.001439,0.591998,0.435489,-0.041438,0.598607,0.533149,-0.040981,0.599384,0.52708,-0.030209,0.648978,0.481033,-0.008671,0.646215,0.435882,-0.05159,0.644594,0.528798,-0.03262,0.644192,0.531301,-0.008466,0.699241,0.489704,-0.019631,0.696121,0.45439,-0.043486,0.687482,0.518844,-0.030633,0.683728,0.530299,-0.014337
